Invoice ID,Branch,City,Customer type,Gender,Product line,Unit price,Quantity,Tax 5%,Total,Date,Time,Payment,cogs,gross margin percentage,gross income,Rating
695-28-6250,A,Yangon,Normal,Female,Sports and travel,39.86391216509451,4.904318768104292,10.765,226.065,2/4/2019,16:38,Ewallet,215.3,4.935825925073386,11.330048302026992,7.7
379-17-6588,C,Naypyitaw,Normal,Male,Fashion accessories,55.17556249205456,9.85639922985123,29.805,625.905,3/14/2019,11:07,Cash,596.1,4.516125409914637,27.57559808809727,5.3
227-50-3718,A,Yangon,Normal,Male,Health and beauty,13.602163475829947,5.2175977656581765,3.655,76.755,3/4/2019,12:23,Cash,73.1,4.9656691739151135,3.4330824468024446,4.4
302-15-2162,C,Naypyitaw,Member,Male,Health and beauty,43.16892566867541,6.2309233815892435,13.959,293.139,3/3/2019,10:54,Credit card,279.18,5.06908075665776,15.21934366428622,4.3
788-07-8452,C,Naypyitaw,Member,Female,Home and lifestyle,24.92296076280598,7.687758391183063,8.484,178.164,1/27/2019,17:38,Ewallet,169.68,5.051389054912952,7.933374193340687,9.4
560-49-6611,A,Yangon,Member,Female,Sports and travel,42.680018849382606,0.925678857890825,2.279,47.859,2/7/2019,14:13,Cash,45.58,4.811905683341847,2.3098701115129745,9.8
880-35-0356,A,Yangon,Member,Female,Sports and travel,72.8788359411909,2.7624657896305,11.28,236.88,2/5/2019,11:51,Ewallet,225.6,4.781114183248719,11.458933436789332,4.8
585-11-6748,B,Mandalay,Member,Male,Sports and travel,104.48182361578039,3.1346032902772447,14.52,304.92,3/15/2019,13:05,Cash,290.4,4.421786629935495,14.48986943779391,5.3
470-31-3286,B,Mandalay,Normal,Male,Health and beauty,14.742822301739155,3.0470321502038455,2.223,46.683,3/1/2019,11:30,Credit card,44.46,5.024139190960613,2.2873537375172535,8.7
152-68-2907,A,Yangon,Normal,Male,Food and beverages,53.94930279015953,2.8644963999358835,7.83,164.43,2/15/2019,13:30,Credit card,156.6,4.544199410040136,7.40690865259907,9.5
123-35-4896,C,Naypyitaw,Normal,Female,Sports and travel,43.602089038053606,8.242954864180176,20.997,440.937,2/17/2019,19:11,Ewallet,419.94,4.758757545636077,21.218149927301678,5.3
258-69-7810,C,Naypyitaw,Normal,Female,Fashion accessories,34.5821700686199,4.58565824959643,9.2125,193.4625,1/26/2019,18:53,Cash,184.25,4.5564515171649544,8.976979222792409,9.2
334-64-2006,A,Yangon,Member,Female,Home and lifestyle,63.86277621917175,2.1576763498656475,7.032,147.672,3/24/2019,14:22,Ewallet,140.64,4.413169869611781,7.259368833942491,9.6
219-61-4139,C,Naypyitaw,Normal,Male,Electronic accessories,77.57902500800708,0.9383734649437486,4.154,87.234,1/23/2019,17:16,Ewallet,83.08,4.885293044756503,3.8559285198344124,6.4
881-41-7302,C,Naypyitaw,Normal,Female,Fashion accessories,62.112117226737396,0.9646743124231042,3.2495,68.2395,1/26/2019,10:06,Credit card,64.99,4.337459080870468,3.2955632332039753,4.5
373-09-4567,C,Naypyitaw,Normal,Male,Food and beverages,72.5497866321009,9.453312804453976,38.78,814.38,3/14/2019,20:35,Ewallet,775.6,4.998709746886831,36.33895687635306,6.9
642-30-6693,B,Mandalay,Normal,Female,Sports and travel,50.02603502301942,5.8259955669983245,16.353,343.413,3/17/2019,13:54,Ewallet,327.06,4.588177900340447,15.62903000222404,7.8
484-22-8230,C,Naypyitaw,Member,Female,Fashion accessories,47.952959070282034,6.397193379844531,18.1615,381.3915,1/8/2019,20:08,Cash,363.23,4.285842564851894,17.13976960771535,4.5
830-58-2383,B,Mandalay,Normal,Male,Home and lifestyle,31.500945177007807,4.015247832726616,6.35,133.35,2/8/2019,15:26,Cash,127.0,4.7725039422261455,5.947203980433398,8.6
559-98-9873,A,Yangon,Member,Female,Fashion accessories,50.49896079849415,6.394657589029101,18.7775,394.3275,2/10/2019,12:56,Ewallet,375.55,4.3303351510652766,20.000707478586083,5.2
544-32-5024,C,Naypyitaw,Member,Female,Food and beverages,48.43839927631674,4.240285206257889,9.958,209.118,3/28/2019,19:16,Credit card,199.16,4.548732912301356,9.531215191753429,6.4
318-12-0304,A,Yangon,Normal,Male,Fashion accessories,30.630920532173434,0.9467424163820866,1.5305,32.1405,1/23/2019,12:20,Ewallet,30.61,4.959025226247482,1.661242589628708,5.2
349-97-8902,B,Mandalay,Member,Male,Food and beverages,60.09439132587079,2.0160047658418043,5.789,121.569,1/17/2019,10:37,Ewallet,115.78,4.345418687345829,6.333080931044662,8.9
421-95-9805,A,Yangon,Normal,Female,Electronic accessories,26.291695913959646,1.0760158175122916,1.448,30.408,2/7/2019,10:18,Credit card,28.96,5.08508427853599,1.4686370320937834,6.2
277-35-5865,C,Naypyitaw,Member,Female,Food and beverages,104.8965294360056,9.271579264284949,44.5365,935.2665,3/9/2019,11:23,Cash,890.73,4.289352307379676,41.35660389992042,6.7
789-23-8625,B,Mandalay,Member,Male,Fashion accessories,95.60457486166848,3.019774671930801,13.983,293.643,1/24/2019,11:45,Cash,279.66,4.520784637425561,13.632161617435337,7.2
284-54-4231,C,Naypyitaw,Member,Male,Sports and travel,74.16035169112445,0.9648667506230751,4.0465,84.9765,1/19/2019,16:08,Credit card,80.93,4.991337196435134,4.28745472072771,9.0
443-59-0061,A,Yangon,Member,Male,Food and beverages,72.48957563920042,9.666003826116397,33.725,708.225,2/3/2019,11:25,Ewallet,674.5,4.586923952214888,32.83055046506174,4.2
509-29-3912,A,Yangon,Member,Female,Sports and travel,41.97923586971836,9.305076519356742,17.424,365.904,3/20/2019,12:24,Ewallet,348.48,4.382754655388621,15.984837602341557,4.2
327-40-9673,B,Mandalay,Member,Male,Sports and travel,66.22685197709262,6.5929672334654015,21.78,457.38,1/13/2019,19:51,Cash,435.6,4.628794208473936,22.02735507200319,6.9
840-19-2096,C,Naypyitaw,Member,Male,Electronic accessories,83.98706280972414,5.1618391898493785,21.9775,461.5275,3/14/2019,18:10,Ewallet,439.55,4.543231701409461,23.49447870275082,4.4
828-46-6863,A,Yangon,Member,Male,Food and beverages,104.56400241960206,6.0693401008440295,29.559,620.739,1/23/2019,11:22,Credit card,591.18,5.088297049778485,31.308457615514957,4.0
641-96-3695,C,Naypyitaw,Member,Female,Fashion accessories,45.61787322881476,6.276780612287095,13.038,273.798,2/7/2019,17:55,Ewallet,260.76,4.584140873982296,12.19085110020391,8.5
420-97-3340,A,Yangon,Normal,Female,Food and beverages,67.15729333349303,2.979123367370231,10.752,225.792,3/28/2019,15:30,Credit card,215.04,5.0370785446493205,11.123513026832569,9.2
436-54-4512,A,Yangon,Member,Female,Food and beverages,86.2846983021752,0.9120284685201571,4.5805,96.1905,3/20/2019,19:44,Cash,91.61,5.135116328493878,4.3244539557333965,9.8
670-79-6321,B,Mandalay,Member,Female,Home and lifestyle,92.13959124060737,7.087215542229074,33.1065,695.2365,1/17/2019,15:27,Credit card,662.13,4.698873733024006,31.240667548530293,4.9
852-62-7105,B,Mandalay,Normal,Female,Fashion accessories,82.9923077034305,10.91525056901076,41.625,874.125,1/12/2019,11:25,Credit card,832.5,5.152326803773897,44.73914751276567,4.4
598-06-7312,B,Mandalay,Member,Male,Fashion accessories,93.5105146758585,0.935060588471532,4.5675,95.9175,2/16/2019,15:42,Cash,91.35,4.645064813391181,4.3388225883282,6.8
135-13-8269,B,Mandalay,Member,Female,Food and beverages,76.81198157785272,2.076001956328266,7.888,165.648,1/26/2019,16:04,Cash,157.76,5.203884206285133,7.514499013866814,9.1
816-57-2053,A,Yangon,Normal,Male,Sports and travel,60.41389763420494,1.8803734754636225,6.087,127.827,3/9/2019,12:37,Ewallet,121.74,4.370751928207008,5.479095437912806,8.7
628-90-8624,B,Mandalay,Member,Male,Health and beauty,86.66723001421713,10.071655368946162,41.29,867.09,3/14/2019,14:41,Cash,825.8,4.940018349149508,44.35098488380852,5.0
856-66-2701,A,Yangon,Member,Male,Home and lifestyle,48.36104294281377,2.7580058697880316,7.995,167.895,1/25/2019,14:19,Ewallet,159.9,4.756013371958862,8.462859106321407,7.5
308-39-1707,A,Yangon,Normal,Female,Fashion accessories,11.491392531423841,0.990074187251637,0.6045,12.6945,1/26/2019,18:19,Credit card,12.09,4.654903624336572,0.619894068252463,8.2
149-61-1929,A,Yangon,Normal,Male,Sports and travel,66.92898198358589,10.512326657790492,32.095,673.995,1/19/2019,14:08,Credit card,641.9,4.888297027477386,33.70145593872343,6.7
655-07-2265,A,Yangon,Normal,Male,Electronic accessories,84.49972949185693,2.908542914543389,11.7465,246.6765,3/5/2019,16:38,Ewallet,234.93,4.956054373084199,10.929057699450357,5.4
589-02-8023,A,Yangon,Member,Male,Food and beverages,83.96564386520586,2.065964689794887,8.377,175.917,1/15/2019,10:54,Credit card,167.54,4.28986978070514,8.307175350372024,7.0
420-04-7590,B,Mandalay,Normal,Male,Home and lifestyle,100.34034289619039,3.1772699764738377,14.955,314.055,3/18/2019,11:29,Ewallet,299.1,4.444717227467179,14.509997187560204,4.7
182-88-2763,B,Mandalay,Member,Male,Food and beverages,73.6318230852323,3.2563066916876715,11.9865,251.7165,3/20/2019,19:28,Credit card,239.73,4.964805762608171,11.012660466395944,5.0
188-55-0967,B,Mandalay,Member,Male,Health and beauty,65.77090000455101,9.469284163710906,33.235,697.935,1/15/2019,15:01,Credit card,664.7,4.92036706064908,33.1428093352236,5.0
610-46-4100,A,Yangon,Normal,Male,Health and beauty,29.138853972774584,6.859042282133031,10.1325,212.7825,3/3/2019,20:31,Credit card,202.65,5.205759528798094,10.985128901419351,6.0
318-81-2368,C,Naypyitaw,Normal,Female,Electronic accessories,43.820427453584905,0.9304832026660834,2.31,48.51,3/19/2019,12:16,Cash,46.2,5.010512181291433,2.097507313001421,6.3
364-33-8584,B,Mandalay,Member,Female,Food and beverages,16.816351632327518,5.492483502158375,4.4075,92.5575,3/8/2019,15:27,Cash,88.15,5.191212102705099,4.223672795244779,8.5
665-63-9737,B,Mandalay,Normal,Male,Fashion accessories,51.13344716598886,3.256200580754577,7.863,165.123,2/27/2019,17:36,Ewallet,157.26,4.954800477751293,7.40307887627709,7.5
695-09-5146,B,Mandalay,Member,Female,Food and beverages,89.30756672569233,3.023974278168336,14.8185,311.1885,2/23/2019,20:00,Ewallet,296.37,4.569573532128957,14.042445237469025,6.4
155-45-3814,C,Naypyitaw,Member,Female,Electronic accessories,85.39902202247808,8.547253271002274,35.42,743.82,3/19/2019,15:29,Ewallet,708.4,4.386061830802823,38.31335036551349,4.7
794-32-2436,B,Mandalay,Member,Male,Electronic accessories,52.45726210989953,2.008383190908817,5.567,116.907,3/27/2019,15:08,Ewallet,111.34,5.030308441381497,5.531448084984459,6.0
131-15-8856,C,Naypyitaw,Member,Female,Food and beverages,70.01802159598847,8.197737100804416,29.008,609.168,3/30/2019,19:26,Credit card,580.16,4.899189734836952,28.812482674111653,4.0
273-84-2164,C,Naypyitaw,Member,Male,Electronic accessories,11.133626737684397,4.589124432116017,3.0125,63.2625,2/16/2019,15:53,Ewallet,60.25,4.331605726175486,3.1694968245793076,5.5
706-36-6154,A,Yangon,Member,Male,Home and lifestyle,20.87212163102487,9.459486756894254,8.712,182.952,1/18/2019,18:43,Ewallet,174.24,4.6286194914268375,8.109987216258183,8.7
778-89-7974,C,Naypyitaw,Normal,Male,Health and beauty,71.52422523280595,5.553256180362282,21.063,442.323,3/30/2019,14:58,Cash,421.26,5.196952205327069,21.009354030681873,7.4
574-31-8277,B,Mandalay,Member,Male,Fashion accessories,34.83464219856584,1.0652135260505058,1.6815,35.3115,3/20/2019,19:55,Cash,33.63,4.762286805533533,1.6579540275089124,5.6
859-71-0933,C,Naypyitaw,Member,Female,Sports and travel,16.385852497205533,2.1128112350681545,1.549,32.529,1/16/2019,15:10,Cash,30.98,4.697837272493675,1.579022931931354,6.3
740-11-5257,C,Naypyitaw,Normal,Male,Electronic accessories,24.732292000300973,10.417489395485953,12.37,259.77,2/24/2019,16:44,Cash,247.4,4.721618671674713,13.605905757841585,7.1
369-82-2676,B,Mandalay,Normal,Male,Electronic accessories,69.4092777993389,4.536160380524763,18.915,397.215,1/15/2019,18:22,Ewallet,378.3,4.484650213427944,19.934325166312384,7.8
563-47-4072,B,Mandalay,Normal,Female,Health and beauty,56.22418321977863,5.763754027134395,16.743,351.603,1/22/2019,11:52,Cash,334.86,4.636863972344924,16.400993093124157,9.9
742-04-5161,A,Yangon,Member,Male,Home and lifestyle,74.04405931391192,9.526225139821685,36.39,764.19,2/3/2019,17:24,Cash,727.8,4.637917386747213,38.77393111445051,7.3
149-15-7606,B,Mandalay,Member,Male,Sports and travel,39.15196023531184,8.748245533448735,16.794,352.674,3/6/2019,15:31,Ewallet,335.88,4.335576209789067,15.68797525069396,5.1
133-77-3154,B,Mandalay,Member,Male,Fashion accessories,59.35745429842042,3.670114197411071,12.036,252.756,2/16/2019,18:04,Credit card,240.72,5.016731074879305,10.905732185682929,9.4
169-52-4504,A,Yangon,Normal,Female,Electronic accessories,14.521346990172479,3.2621746938186376,2.3535,49.4235,3/14/2019,14:13,Credit card,47.07,4.682385173335438,2.214383848918933,5.8
250-81-7186,C,Naypyitaw,Normal,Female,Electronic accessories,95.37892400981497,1.0107604481424752,4.9845,104.6745,2/27/2019,10:23,Credit card,99.69,5.06874274945035,4.825406280290305,8.0
562-12-5430,A,Yangon,Member,Female,Fashion accessories,85.73614088550794,2.883314586394814,13.2225,277.6725,1/18/2019,10:11,Ewallet,264.45,5.095569524978003,13.250480813101806,7.9
816-72-8853,A,Yangon,Member,Female,Sports and travel,28.745093710078326,4.896981517074283,6.9825,146.6325,1/29/2019,15:48,Cash,139.65,4.487613385517046,7.143277844765786,5.9
491-38-3499,A,Yangon,Member,Male,Fashion accessories,56.23493139877824,0.9894405081009672,2.7725,58.2225,2/26/2019,17:46,Credit card,55.45,4.911765221212644,3.000180870195397,4.9
322-02-2271,B,Mandalay,Normal,Female,Sports and travel,41.73329526236609,3.0603566000163704,6.4455,135.3555,2/3/2019,11:46,Cash,128.91,4.735506480249931,6.458202803711495,9.3
842-29-4695,C,Naypyitaw,Member,Male,Sports and travel,18.807774272862336,7.021951198775097,5.999,125.979,1/16/2019,12:07,Credit card,119.98,5.123958798122942,6.00053051842195,7.9
725-67-2480,B,Mandalay,Member,Female,Fashion accessories,59.99285412744342,6.503270367857301,17.625,370.125,3/24/2019,18:14,Credit card,352.5,4.491181599305494,16.039606609626013,5.9
641-51-2661,C,Naypyitaw,Member,Female,Food and beverages,82.52249071204102,9.99392696581166,43.55,914.55,2/12/2019,14:45,Credit card,871.0,4.9312506670605725,39.49907962363571,9.9
714-02-3114,C,Naypyitaw,Normal,Female,Sports and travel,90.93122165897917,2.196863205929325,9.88,207.48,2/21/2019,11:39,Cash,197.6,4.86452583081417,9.981092084746752,7.7
518-17-2983,A,Yangon,Normal,Female,Fashion accessories,45.25370798770682,4.2811399661960765,9.726,204.246,2/4/2019,15:44,Ewallet,194.52,4.56695378825499,9.60574503849068,7.6
779-42-2410,B,Mandalay,Member,Male,Food and beverages,54.8063198473843,2.8251063086144015,8.661,181.881,2/20/2019,13:06,Ewallet,173.22,4.415810384518005,9.248528280184873,7.7
190-14-3147,B,Mandalay,Normal,Female,Health and beauty,16.750488855494844,4.344476171715133,3.594,75.474,2/23/2019,20:43,Ewallet,71.88,4.906323581505057,3.3500964854908744,6.4
408-66-6712,C,Naypyitaw,Member,Female,Health and beauty,44.71922254349756,5.539639677462572,14.313,300.573,2/16/2019,14:19,Ewallet,286.26,4.989140436416289,12.953183879976267,4.4
679-22-6530,B,Mandalay,Normal,Female,Sports and travel,38.87411315046881,2.126979883396477,4.062,85.302,1/17/2019,10:01,Credit card,81.24,4.586311756056822,4.0205990950664345,4.1
588-47-8641,A,Yangon,Member,Male,Fashion accessories,52.379171256063614,9.76124658695316,28.02,588.42,1/14/2019,19:30,Ewallet,560.4,4.899840575357343,26.54882983203965,4.4
642-61-4706,B,Mandalay,Member,Male,Food and beverages,100.81157813202162,2.1511897281780277,9.34,196.14,3/30/2019,16:34,Cash,186.8,4.662029435913721,8.498679649396948,5.5
576-31-4774,B,Mandalay,Normal,Female,Health and beauty,67.24699185380423,3.2208340140644705,11.0115,231.2415,3/2/2019,13:10,Ewallet,220.23,4.9649589365589355,11.506132807124533,4.0
556-41-6224,C,Naypyitaw,Normal,Male,Health and beauty,33.80491262902867,8.489480640188194,13.456,282.576,2/15/2019,17:10,Credit card,269.12,4.4754431190362265,12.410719081484944,9.3
811-03-8790,A,Yangon,Normal,Female,Electronic accessories,44.66496953829796,10.580060872614123,22.74,477.54,3/1/2019,10:22,Credit card,454.8,5.1335380978514085,23.232637086035343,4.8
242-11-3142,B,Mandalay,Member,Male,Fashion accessories,91.85177134768679,1.9218716556392164,8.377,175.917,2/24/2019,19:57,Cash,167.54,4.559437711010789,8.010170751429607,4.6
752-23-3760,B,Mandalay,Member,Female,Sports and travel,59.10789057018576,6.4132869962717525,22.428,470.988,2/19/2019,19:29,Credit card,448.56,4.63598665509858,20.963433883472486,7.3
274-05-5470,A,Yangon,Member,Female,Food and beverages,71.96909017237813,3.9223841430121293,14.694,308.574,2/23/2019,18:30,Cash,293.88,4.341039954449059,14.34061377555529,6.0
648-94-3045,C,Naypyitaw,Normal,Male,Health and beauty,64.48505640831661,9.347049029973018,29.475,618.975,2/7/2019,14:27,Ewallet,589.5,4.391916392774768,31.252022850834315,8.1
130-67-4723,A,Yangon,Member,Male,Food and beverages,52.04541912117161,6.233941306682954,14.55,305.55,1/11/2019,13:57,Ewallet,291.0,4.777011336012044,14.235992308792307,9.4
528-87-5606,B,Mandalay,Member,Female,Electronic accessories,41.983601072215514,0.9692199453075571,1.974,41.454,2/12/2019,19:43,Cash,39.48,4.540564454117451,2.0730038575085246,6.5
320-85-2052,B,Mandalay,Normal,Female,Sports and travel,33.12451948188687,1.095122040171983,1.7405,36.5505,1/14/2019,10:11,Credit card,34.81,5.0814097389037185,1.6101317799157844,7.0
370-96-0655,C,Naypyitaw,Normal,Female,Fashion accessories,46.07363516201561,6.169166492814399,14.796,310.716,1/9/2019,13:46,Ewallet,295.92,4.299707989281188,15.603185185072903,7.1
105-10-6182,A,Yangon,Member,Male,Fashion accessories,22.204491272795355,2.1289922254537443,2.148,45.108,2/27/2019,12:22,Ewallet,42.96,4.646756236923351,2.0349865563798963,6.6
510-79-0415,B,Mandalay,Member,Female,Sports and travel,25.061999565812933,5.559029607290218,6.924,145.404,1/24/2019,19:20,Ewallet,138.48,4.606995758919847,7.169654006270111,4.9
241-96-5076,B,Mandalay,Member,Female,Home and lifestyle,49.65741160939679,2.144805792909049,4.91,103.11,1/8/2019,12:58,Credit card,98.2,4.3041215533409405,4.974597486853859,6.4
767-97-4650,B,Mandalay,Member,Female,Sports and travel,65.75853013166672,2.1691028762053577,6.483,136.143,1/8/2019,11:59,Credit card,129.66,4.40416038008857,7.039429040336674,8.0
648-83-1321,A,Yangon,Member,Male,Home and lifestyle,60.76309423860953,9.974123837637872,31.78,667.38,1/16/2019,17:59,Cash,635.6,4.679659690492294,31.063821924251098,4.3
173-57-2300,C,Naypyitaw,Member,Male,Sports and travel,76.80812899420567,2.0425011751003908,7.288,153.048,3/13/2019,12:51,Cash,145.76,4.7551091281402895,6.65564237924508,6.1
305-03-2383,A,Yangon,Normal,Female,Food and beverages,62.90012710564196,3.1588858805417974,10.065,211.365,2/15/2019,10:36,Cash,201.3,4.670752140336148,9.097059992414671,7.5
394-55-6384,C,Naypyitaw,Member,Female,Sports and travel,67.71480912064277,8.414709529068743,31.5855,663.2955,1/25/2019,13:38,Cash,631.71,4.791369217631155,33.650298215520976,6.7
266-20-6657,C,Naypyitaw,Member,Male,Food and beverages,54.21920431628951,7.003592507048819,19.264,404.544,3/12/2019,19:39,Ewallet,385.28,4.85250635715008,19.359301464781964,5.2
689-05-1884,A,Yangon,Member,Male,Health and beauty,48.70401854308501,9.797326055544627,24.315,510.615,3/4/2019,12:44,Cash,486.3,4.295165544017175,25.65351182407336,8.8
196-01-2849,C,Naypyitaw,Member,Female,Fashion accessories,69.59960523292371,6.504923589027149,25.683,539.343,2/10/2019,13:56,Cash,513.66,4.727709675764558,24.318850537019145,9.5
372-62-5264,C,Naypyitaw,Normal,Female,Food and beverages,48.54808339625642,8.761561960124757,23.67,497.07,1/16/2019,14:42,Cash,473.4,5.203332610473199,22.93662645125965,7.6
800-09-8606,A,Yangon,Member,Female,Home and lifestyle,89.3029746216251,4.568172309385494,21.8425,458.6925,1/29/2019,19:45,Cash,436.85,4.780030743076123,19.78975876575515,6.6
182-52-7000,A,Yangon,Member,Female,Sports and travel,25.896914031923302,3.6206495255595894,5.408,113.568,1/1/2019,20:26,Ewallet,108.16,4.930992635773814,5.90715009825936,6.9
826-58-8051,B,Mandalay,Normal,Male,Home and lifestyle,63.20044099805445,3.7081330313238583,12.438,261.198,1/6/2019,19:46,Ewallet,248.76,4.58272748382202,12.855588204708944,4.3
868-06-0466,A,Yangon,Member,Male,Electronic accessories,64.7701115457558,9.833607200860513,31.311,657.531,2/19/2019,19:38,Credit card,626.22,5.022848931674517,34.02381690056633,7.8
751-41-9720,C,Naypyitaw,Normal,Male,Home and lifestyle,97.13223198616895,10.099059071790034,48.75,1023.75,1/12/2019,16:18,Ewallet,975.0,5.021829982839594,46.463589972433454,8.0
626-43-7888,C,Naypyitaw,Normal,Female,Fashion accessories,60.80374552408826,8.745315457845152,24.164,507.444,2/7/2019,12:23,Ewallet,483.28,4.782186712147205,24.702681340331374,9.6
176-64-7711,B,Mandalay,Normal,Male,Food and beverages,29.422987342020168,2.959498726998079,4.848,101.808,3/27/2019,19:11,Credit card,96.96,5.2152512603702235,5.021073569256542,4.3
191-29-0321,B,Mandalay,Member,Female,Fashion accessories,19.12393331597876,9.62363226617052,9.885,207.585,2/27/2019,18:57,Credit card,197.7,4.405285918909681,9.524295757409252,5.0
729-06-2010,B,Mandalay,Member,Male,Health and beauty,74.58626981065585,9.01105535311244,36.2115,760.4415,1/6/2019,11:18,Cash,724.23,4.301854919028496,38.7326115127537,9.2
640-48-5028,B,Mandalay,Member,Female,Home and lifestyle,80.67134272801759,8.891121039539238,39.7755,835.2855,3/2/2019,12:40,Cash,795.51,5.019198297011904,43.33271415351776,6.3
186-79-9562,B,Mandalay,Normal,Male,Health and beauty,78.80288917572527,6.447930557966441,25.1195,527.5095,3/29/2019,14:06,Cash,502.39,5.054433845210501,27.052973625792955,8.9
834-45-5519,B,Mandalay,Normal,Female,Electronic accessories,41.47224306678262,4.112661051752165,8.6,180.6,1/31/2019,20:48,Ewallet,172.0,4.40019736115522,9.01119519861572,7.6
162-65-8559,C,Naypyitaw,Member,Male,Food and beverages,73.25502785501055,0.94320763650192,3.449,72.429,1/21/2019,20:13,Cash,68.98,4.538650317194207,3.295495136074273,4.8
760-27-5490,C,Naypyitaw,Normal,Male,Fashion accessories,14.853497405481997,8.191340727836527,6.248,131.208,1/20/2019,20:37,Ewallet,124.96,4.302430822339981,5.975107406215198,9.1
445-30-9252,A,Yangon,Normal,Male,Sports and travel,26.632923992230996,3.0901206554388922,3.855,80.955,1/17/2019,17:59,Ewallet,77.1,4.565055819882315,4.212250807063895,6.1
786-94-2700,A,Yangon,Member,Male,Food and beverages,84.81591401286131,5.582429823754378,24.186,507.906,2/28/2019,20:18,Cash,483.72,5.0220398800229855,21.81714816374013,9.1
728-88-7867,C,Naypyitaw,Member,Female,Home and lifestyle,76.9747188156221,3.6490797016885343,15.106,317.226,3/19/2019,15:52,Ewallet,302.12,4.779010026488513,15.758730179159167,8.3
183-21-3799,C,Naypyitaw,Normal,Female,Electronic accessories,77.18869190342976,9.505370854923191,34.9335,733.6035,2/19/2019,15:14,Ewallet,698.67,4.617233898347857,36.37448006392485,7.2
268-20-3585,C,Naypyitaw,Normal,Female,Health and beauty,13.605799332187933,8.927640762784776,6.2325,130.8825,2/4/2019,12:50,Ewallet,124.65,4.6397517095273955,6.385432512793923,6.0
735-32-9839,C,Naypyitaw,Member,Male,Fashion accessories,95.71665958155873,7.293062072808761,39.48,829.08,1/31/2019,10:36,Ewallet,789.6,4.287003453148091,43.34989944870189,8.5
258-92-7466,A,Yangon,Normal,Female,Health and beauty,38.74511997335249,5.494866317169767,8.92,187.32,2/6/2019,18:33,Credit card,178.4,4.571238597772602,8.584392913402485,6.6
857-16-3520,A,Yangon,Member,Female,Fashion accessories,76.18521257610222,6.380892785394913,25.011,525.231,3/28/2019,16:06,Ewallet,500.22,4.9013892778484385,24.210507257066585,4.5
482-17-1179,A,Yangon,Member,Male,Electronic accessories,13.050484262671631,3.117021137315132,1.791,37.611,1/19/2019,12:47,Credit card,35.82,5.21351851802461,1.6401760941354562,8.1
788-21-5741,A,Yangon,Normal,Male,Fashion accessories,41.97012160035481,3.2902073551580484,6.807,142.947,2/17/2019,13:34,Credit card,136.14,5.092438882943658,6.729125383090644,7.2
821-14-9046,B,Mandalay,Member,Female,Fashion accessories,18.28711269331194,5.6870161250591105,5.244,110.124,1/18/2019,15:04,Credit card,104.88,4.308185680700953,4.993387694315109,6.1
418-05-0656,B,Mandalay,Normal,Female,Fashion accessories,27.800796415269144,6.499149116162075,8.946,187.866,2/2/2019,20:42,Cash,178.92,5.141486290269344,8.66578748753624,7.1
678-79-0726,C,Naypyitaw,Member,Female,Sports and travel,84.85203055731876,8.318492890960371,40.7835,856.4535,1/18/2019,15:28,Cash,815.67,5.0316175365755145,43.512501721578076,5.1
776-68-1096,B,Mandalay,Normal,Male,Home and lifestyle,40.294763063244446,2.881965088540557,6.618,138.978,3/18/2019,13:45,Credit card,132.36,5.028929641596751,7.1944073021049935,7.9
592-46-1692,C,Naypyitaw,Member,Female,Food and beverages,38.5432012548791,6.441464135414906,12.8695,270.2595,1/11/2019,20:10,Cash,257.39,4.721900722954983,12.060608354034148,7.4
434-35-9162,B,Mandalay,Member,Male,Food and beverages,23.68764049232383,4.153729073355305,4.668,98.028,2/4/2019,18:53,Ewallet,93.36,4.664766945764251,4.548974338498316,7.4
149-14-0304,C,Naypyitaw,Member,Female,Health and beauty,30.44842402752215,7.2996668770081,11.4,239.4,2/6/2019,14:24,Cash,228.0,4.574205456123097,12.377277681623099,6.6
442-44-6497,C,Naypyitaw,Member,Male,Home and lifestyle,51.56643019382458,3.005653276889874,8.3355,175.0455,1/8/2019,11:42,Credit card,166.71,4.3482808181387425,7.6049908848150025,5.9
174-64-0215,B,Mandalay,Normal,Male,Sports and travel,73.85838846582175,10.993393707705954,34.87,732.27,3/5/2019,17:49,Credit card,697.4,4.50308129865549,32.02712232304875,8.9
210-74-9613,C,Naypyitaw,Normal,Male,Fashion accessories,91.45605462956873,4.251176215604815,19.452,408.492,3/16/2019,15:33,Ewallet,389.04,4.5205748905456735,18.140122064407915,6.8
299-29-0180,B,Mandalay,Member,Female,Home and lifestyle,48.66991341974649,7.161307213523415,18.263,383.523,3/9/2019,10:54,Cash,365.26,4.746740066485604,18.610774397931824,9.3
247-11-2470,A,Yangon,Member,Female,Fashion accessories,20.82128252196395,3.8450028966292895,4.464,93.744,3/1/2019,16:23,Credit card,89.28,4.997566101620612,4.151941643554155,4.4
635-28-5728,A,Yangon,Normal,Male,Health and beauty,59.52323686659148,3.074337501774983,8.4,176.4,2/28/2019,19:33,Ewallet,168.0,4.736961741426117,9.186368320837232,4.8
756-49-0168,A,Yangon,Member,Male,Fashion accessories,20.35087704954303,1.0054082927823302,0.985,20.685,2/8/2019,11:39,Ewallet,19.7,4.340804237655541,0.9745027618699285,9.5
438-23-1242,B,Mandalay,Normal,Male,Electronic accessories,76.23004088629615,6.89651673744652,26.558,557.718,1/24/2019,10:38,Ewallet,531.16,5.197895048664153,26.566062798195944,8.9
